aX,aY,aZ,gX,gY,gZ
-0.285,-0.237,0.653,153.198,-12.268,-1.587
-0.002,-0.035,1.023,-34.241,-26.733,2.625
-0.014,-0.051,0.948,-19.165,-6.775,-0.305
-0.051,-0.017,0.905,5.005,11.658,1.831
-0.073,-0.034,1.204,7.874,1.160,3.784
-0.064,-0.051,1.249,-12.085,26.733,1.160
-0.018,0.038,1.141,-33.813,55.237,0.488
0.008,-0.063,0.878,-40.771,64.331,-0.427
0.031,0.020,0.828,-15.869,37.170,3.296
0.039,0.022,0.765,2.747,7.507,4.150
0.004,-0.004,0.752,8.484,2.075,3.235
0.019,-0.002,0.719,7.019,-2.075,2.625
0.018,-0.005,0.652,4.639,-5.310,2.136
0.010,0.005,0.769,3.052,-12.390,1.709
-0.003,0.008,1.148,12.695,-25.879,1.709
-0.036,-0.018,1.142,24.780,-28.198,2.319
-0.058,-0.049,1.230,23.071,-26.428,2.441
-0.045,-0.012,1.226,15.869,-21.301,4.028
-0.045,-0.042,1.074,-1.099,2.869,1.404
-0.030,-0.009,0.980,-9.033,18.738,1.587
-0.017,-0.006,0.944,-8.606,20.142,2.686
-0.008,-0.012,0.885,-8.972,21.179,1.953
0.001,-0.004,0.905,-5.737,15.930,2.014
0.001,-0.005,0.894,-0.061,6.897,2.319
-0.000,-0.012,0.894,3.540,-0.977,2.319
-0.037,-0.020,1.132,4.272,-4.822,2.686
-0.091,0.012,1.434,8.057,-8.667,4.639
-0.116,-0.190,2.231,-14.404,-17.273,12.207
-0.149,0.203,2.651,-114.197,44.189,13.306
-0.225,0.153,2.795,-109.558,77.332,9.705
-0.081,-0.051,0.775,-48.279,236.023,-16.174
-0.021,-0.030,-0.868,-39.490,297.058,-15.198
0.186,0.025,-0.020,-25.879,103.577,-0.366
0.152,0.029,0.781,-5.920,-24.719,6.470
0.102,0.049,0.700,34.363,-17.395,6.470
0.048,-0.111,0.006,21.118,62.317,0.610
0.078,-0.077,-0.292,26.184,27.649,6.531
0.085,-0.036,-0.059,-1.038,-26.367,8.789
0.108,0.020,-0.024,-0.122,-65.674,12.146
0.133,-0.014,0.034,17.334,-102.356,13.733
-0.052,0.026,0.362,19.958,-147.461,16.724
-0.060,0.073,1.047,14.526,-192.322,18.433
0.154,0.152,2.913,131.592,-218.628,19.287
-0.229,-0.127,0.197,246.338,-4.333,-3.052
-0.350,-0.224,0.555,20.325,-5.554,-20.447
-0.034,-0.314,1.560,-75.317,-83.130,-1.831
0.050,0.042,0.683,-28.748,-4.517,10.132
-0.007,0.017,0.646,-6.592,12.878,4.333
-0.051,0.005,1.168,17.029,-5.127,2.808
-0.087,-0.016,1.235,24.170,0.427,1.099
-0.070,-0.101,1.289,-11.292,30.090,-3.906
-0.030,0.017,1.258,-41.687,51.697,2.991
0.052,0.006,0.700,-42.664,67.932,0.488
0.008,-0.020,0.643,-9.338,36.011,3.235
0.035,0.030,0.922,3.113,-0.305,5.554
0.007,-0.001,0.756,7.324,6.958,2.258
0.019,-0.007,0.725,6.165,1.892,2.380
0.021,-0.008,0.660,2.869,-2.930,2.075
0.014,0.006,0.685,1.770,-10.986,1.526
-0.001,-0.008,1.080,8.240,-24.841,1.282
-0.025,-0.007,1.142,26.489,-34.790,2.258
-0.063,-0.049,1.255,27.344,-29.358,2.014
-0.054,-0.025,1.276,18.738,-24.719,3.357
-0.045,-0.044,1.110,1.221,-0.488,1.831
-0.034,-0.031,0.988,-9.766,18.005,0.977
-0.017,-0.007,0.955,-10.620,21.240,2.686
-0.020,-0.010,0.931,-10.620,23.071,2.258
-0.050,-0.039,1.245,-9.460,20.935,3.235
-0.043,-0.050,1.522,-3.967,20.142,7.202
-0.047,0.003,1.697,-1.953,18.494,15.015
-0.036,0.069,1.701,-11.108,45.349,13.245
-0.013,0.016,1.190,-4.822,102.783,-1.465
0.047,-0.075,0.097,5.127,131.226,-3.967
0.093,-0.031,-0.135,9.033,94.543,-1.038
0.096,0.014,0.126,1.953,14.709,5.310
0.096,0.016,0.375,-0.610,-14.221,4.578
0.080,0.004,0.406,3.784,-20.935,2.930
0.067,0.009,0.408,4.822,-28.503,1.892
0.059,-0.038,0.474,-1.465,-47.241,1.648
0.022,0.009,0.548,-5.127,-64.575,1.648
-0.005,0.003,0.762,-0.793,-86.182,1.892
-0.094,-0.101,1.855,17.944,-105.713,0.854
-0.089,0.416,2.656,89.294,-140.442,12.024
-0.215,-0.297,0.309,58.350,52.124,-15.442
-0.103,-0.010,2.091,-11.963,-51.025,-2.563
0.002,0.021,1.049,-11.108,-20.447,7.751
-0.046,-0.081,0.574,-9.521,24.292,0.244
-0.041,-0.015,1.117,-0.854,6.897,4.395
-0.043,-0.007,1.063,-6.592,18.005,2.747
-0.033,-0.012,1.066,-17.456,34.485,0.061
0.002,-0.001,1.065,-18.433,33.325,2.380
0.001,-0.015,0.935,-14.343,26.611,2.075
0.014,0.005,0.942,-5.798,13.733,2.991
0.009,0.003,0.782,3.479,8.179,3.357
0.007,-0.008,0.758,4.822,5.310,2.625
0.012,-0.005,0.730,2.991,1.343,2.136
0.013,-0.002,0.721,2.563,-4.211,1.892
0.005,0.000,0.981,5.981,-14.099,1.831
-0.017,-0.011,1.062,17.090,-23.193,2.014
-0.041,-0.032,1.186,20.264,-22.705,1.831
-0.046,-0.034,1.178,15.076,-17.334,2.258
-0.041,-0.037,1.117,5.005,-4.700,2.319
-0.030,-0.019,1.049,-2.869,6.470,2.686
-0.018,-0.013,0.969,-6.348,15.503,2.441
-0.008,-0.010,0.919,-7.446,18.982,2.136
0.000,-0.008,0.902,-6.042,16.296,2.197
0.004,-0.004,0.890,-1.465,9.216,2.258
-0.000,-0.010,0.881,2.686,1.465,2.258
-0.005,-0.008,0.916,4.822,-3.479,2.258
-0.011,-0.017,0.951,6.104,-5.066,2.258
-0.056,-0.033,1.276,5.127,-4.761,2.747
-0.079,-0.108,1.531,6.897,-7.019,5.371
-0.098,-0.142,2.170,-18.921,-0.671,16.418
-0.087,0.239,2.293,-94.604,52.429,10.254
-0.069,-0.090,1.159,-41.870,146.545,-5.432
-0.015,-0.047,0.192,-19.836,182.373,-3.723
0.111,-0.013,-0.097,-2.258,134.827,-2.563
0.132,0.003,-0.045,11.047,46.997,3.906
0.121,0.015,0.090,12.634,4.089,4.578
0.113,0.022,0.230,18.372,-27.405,5.371
0.120,0.023,0.232,19.470,-39.734,3.967
0.063,-0.002,0.233,7.446,-44.434,1.953
0.022,-0.007,0.423,-1.709,-70.007,2.808
0.003,0.011,0.577,-8.118,-91.614,2.014
-0.009,0.043,0.734,-6.836,-99.365,3.662
-0.173,-0.055,2.249,42.419,-143.738,3.479
-0.179,-0.036,1.176,181.824,-126.770,14.160
-0.151,-0.163,1.225,32.532,5.371,-3.967
-0.087,-0.073,1.164,-26.917,-19.897,1.953
0.004,-0.040,0.861,-20.386,-0.793,1.221
-0.040,-0.024,0.612,0.732,11.169,1.404
-0.054,-0.004,1.103,9.216,1.038,2.441
-0.077,-0.071,1.228,2.502,8.545,0.000
-0.046,-0.001,1.234,-20.447,34.058,-1.648
-0.009,-0.003,1.165,-34.302,51.392,1.709
0.019,-0.003,0.730,-31.311,52.429,1.343
0.016,0.021,0.932,-7.202,22.278,4.211
0.023,0.018,0.746,5.859,6.348,3.784
0.010,-0.005,0.761,6.470,6.042,2.747
0.022,-0.001,0.660,4.150,2.869,2.197
0.020,0.000,0.659,1.770,-3.296,1.831
0.011,0.006,0.797,2.441,-13.367,1.648
-0.007,0.009,1.174,14.282,-28.137,2.014
-0.042,-0.019,1.174,28.503,-33.020,2.563
-0.055,-0.036,1.238,26.001,-31.311,2.991
-0.048,-0.018,1.226,13.306,-19.287,3.723
-0.045,-0.044,1.067,-2.991,7.568,0.671
-0.027,-0.003,0.974,-10.620,21.851,2.014
-0.064,-0.005,1.478,-49.927,115.479,-2.625
-0.009,0.055,0.639,-6.531,158.386,-4.028
0.041,-0.050,-0.075,-5.249,162.598,-5.249
0.123,0.019,-0.157,5.249,81.726,1.526
0.129,0.020,-0.022,7.874,17.517,4.578
0.104,0.009,0.201,8.179,-15.320,5.249
0.142,0.047,0.260,16.541,-39.368,5.249
0.075,-0.008,0.204,9.155,-38.879,2.502
0.019,0.005,0.338,1.099,-61.523,2.686
0.012,-0.038,0.487,-5.554,-87.280,3.052
-0.005,0.060,0.752,-7.874,-105.408,3.906
-0.146,0.133,2.014,12.939,-126.099,3.357
-0.078,0.342,1.859,181.946,-162.964,11.292
-0.210,-0.286,0.665,91.553,11.169,0.610
-0.126,-0.050,1.193,-21.912,-23.010,-0.916
0.005,-0.037,1.010,-26.917,-13.611,1.465
-0.026,-0.042,0.605,-7.080,7.446,0.610
-0.066,-0.014,1.092,9.338,5.127,1.831
-0.072,-0.048,1.188,7.812,1.831,1.892
-0.063,-0.044,1.258,-13.123,28.320,-1.221
-0.023,0.011,1.182,-31.616,48.706,1.709
0.031,-0.006,0.986,-34.485,52.979,1.160
0.019,-0.001,0.847,-17.761,36.743,3.174
0.029,0.012,0.839,2.869,8.728,4.395
0.014,-0.007,0.738,7.080,9.766,2.991
0.023,-0.003,0.669,4.883,4.822,2.380
0.026,-0.000,0.638,2.319,0.183,2.075
0.018,-0.000,0.693,0.854,-8.728,1.648
0.005,0.001,1.004,6.042,-22.034,1.526
-0.023,-0.000,1.154,24.841,-36.011,2.625
-0.062,-0.046,1.247,31.311,-35.645,2.625
-0.055,-0.013,1.285,21.790,-29.663,3.845
-0.048,-0.031,1.149,2.625,-4.700,1.892
-0.039,-0.030,1.004,-8.972,19.958,0.610
-0.024,-0.003,0.937,-11.963,25.513,2.747
-0.011,-0.004,0.908,-10.132,22.400,2.075
-0.000,-0.003,0.905,-8.179,19.653,1.953
0.004,-0.000,0.889,-2.808,10.742,2.258
-0.000,-0.005,0.863,2.258,1.648,2.258
-0.004,-0.003,0.912,5.310,-4.456,2.441
-0.010,-0.009,0.948,6.836,-6.226,2.502
-0.014,-0.012,0.993,6.775,-5.371,2.380
-0.015,-0.012,1.012,5.737,-3.906,2.319
-0.015,-0.013,1.003,4.639,-2.319,2.197
-0.016,-0.012,0.992,3.784,-1.465,2.258
-0.017,-0.013,0.988,3.357,-0.854,2.258
-0.017,-0.014,1.003,2.869,0.427,2.258
-0.015,-0.013,1.000,1.648,2.869,2.258
-0.012,-0.009,0.978,0.793,4.944,2.258
-0.009,-0.007,0.948,0.549,5.005,2.197
-0.007,-0.005,0.929,1.282,3.784,2.258
-0.008,-0.006,0.928,2.563,1.587,2.319
-0.011,-0.006,0.951,3.723,-0.732,2.319
-0.013,-0.007,0.974,4.089,-1.892,2.319
-0.015,-0.007,0.986,4.333,-1.709,2.319
-0.016,-0.007,0.990,3.784,-1.160,2.197
-0.017,-0.007,0.990,3.174,-0.305,2.197
-0.016,-0.009,0.989,2.625,0.793,2.258
-0.014,-0.009,0.983,2.380,1.892,2.319
-0.011,-0.008,0.968,1.892,2.563,2.319
-0.010,-0.007,0.956,2.014,2.319,2.441
-0.010,-0.007,0.953,2.441,1.343,2.319
-0.011,-0.009,0.960,2.930,0.427,2.197
-0.011,-0.010,0.968,3.357,-0.061,2.319
-0.012,-0.011,0.976,3.296,-0.305,2.380
-0.013,-0.010,0.980,3.174,0.061,2.197
-0.014,-0.010,0.980,2.869,0.366,2.197
-0.013,-0.010,0.977,2.686,0.977,2.258
-0.013,-0.009,0.973,2.563,1.404,2.380
-0.013,-0.014,0.980,2.502,1.465,2.380
-0.027,-0.009,1.123,1.648,1.648,2.502
-0.042,-0.013,1.221,0.732,5.737,3.235
-0.045,-0.026,1.367,0.366,9.399,3.906
-0.030,0.040,1.552,-5.127,12.939,4.944
-0.019,-0.002,1.282,-5.920,47.302,2.563
-0.002,-0.013,0.813,-6.958,85.144,-1.404
0.041,0.005,0.582,4.272,66.772,2.869
0.057,-0.004,0.460,5.615,39.246,2.747
0.069,-0.004,0.454,4.028,24.353,2.319
0.060,-0.006,0.521,2.930,8.423,2.563
0.059,-0.001,0.550,1.892,-5.188,2.441
0.053,0.001,0.475,1.953,-16.602,1.892
0.038,-0.001,0.469,0.244,-32.288,2.014
0.016,0.004,0.606,-0.061,-49.622,2.075
-0.011,0.002,0.809,3.296,-65.552,2.075
-0.074,-0.053,1.563,22.278,-86.060,2.197
-0.062,0.108,2.353,72.876,-125.000,9.155
-0.132,-0.121,1.175,34.973,1.221,-2.808
-0.080,-0.078,1.181,-7.751,10.864,1.282
-0.016,-0.008,1.027,-10.437,1.465,3.967
-0.041,-0.047,0.774,-9.216,21.362,1.770
-0.031,-0.010,1.053,-6.409,16.541,3.113
-0.019,0.004,0.978,-11.047,24.414,2.075
-0.005,-0.005,0.967,-13.733,26.428,1.892
0.003,-0.005,0.977,-9.949,20.874,2.319
0.003,-0.009,0.901,-2.747,10.559,2.625
0.010,0.006,0.896,1.831,2.075,2.930
0.000,-0.005,0.864,4.517,0.061,2.747
0.003,-0.004,0.848,4.700,-0.854,2.502
0.001,-0.000,0.891,4.456,-2.991,2.075
-0.005,-0.006,0.940,6.287,-5.981,1.831
-0.013,-0.008,1.010,9.033,-9.583,1.892
-0.024,-0.013,1.037,10.437,-10.742,2.136
-0.035,-0.020,1.093,9.460,-9.583,2.380
-0.032,-0.019,1.083,5.737,-4.150,2.380
-0.028,-0.013,1.044,0.122,3.906,2.441
-0.019,-0.007,0.975,-3.174,10.559,2.441
-0.012,-0.005,0.945,-3.784,12.451,2.258
-0.006,-0.005,0.915,-2.625,10.803,2.197
-0.002,-0.004,0.907,0.183,6.226,2.319
-0.004,-0.005,0.902,2.686,1.526,2.319
-0.007,-0.005,0.922,4.211,-2.441,2.441
-0.011,-0.010,0.959,5.493,-4.211,2.258
-0.016,-0.012,0.995,5.676,-4.333,2.197
-0.017,-0.013,1.009,5.188,-3.357,2.502
-0.018,-0.014,1.010,4.211,-1.892,2.502
-0.017,-0.014,1.000,2.869,-0.061,2.380
-0.015,-0.012,0.989,1.892,1.709,2.258
-0.014,-0.010,0.972,1.465,3.174,2.197
-0.097,0.177,2.288,-102.905,72.693,6.226
-0.066,0.076,0.995,-36.621,184.937,-7.629
0.018,-0.076,-0.057,-19.958,200.195,-7.385
0.102,0.007,-0.214,-5.005,133.728,-2.197
0.143,0.049,0.162,-4.578,44.128,4.761
0.153,0.041,0.394,7.507,-7.324,5.554
0.147,0.010,0.193,19.165,-3.784,2.991
0.108,-0.060,-0.226,31.311,-9.399,2.808
0.089,0.035,-0.157,20.081,-38.574,6.226
0.054,0.058,0.262,15.869,-113.037,9.949
-0.027,-0.038,0.816,7.019,-136.719,5.554
-0.031,0.060,0.762,-4.272,-113.281,3.662
-0.123,0.221,2.165,9.033,-128.601,3.845
-0.168,0.097,2.303,210.449,-144.287,0.244
-0.224,-0.296,0.501,108.459,30.701,-10.681
-0.126,-0.042,1.440,-29.846,-39.673,-1.343
0.023,-0.035,1.037,-42.725,-34.607,1.831
-0.023,-0.022,0.688,-15.137,9.155,-2.319
-0.052,0.005,0.893,10.620,8.667,1.892
-0.061,-0.008,1.219,19.043,-8.240,2.319
-0.089,-0.100,1.330,-4.272,21.973,-1.526
-0.028,0.068,1.237,-29.907,46.875,2.625
0.025,0.025,1.035,-42.542,64.270,0.793
0.003,-0.063,0.594,-21.790,50.354,1.526
0.036,0.057,0.950,2.441,5.371,6.165
0.007,-0.003,0.726,7.324,7.996,2.563
0.020,-0.005,0.716,6.104,3.967,2.319
0.024,-0.000,0.625,3.357,0.305,2.014
0.017,0.000,0.655,0.610,-8.057,1.526
0.001,-0.007,0.947,4.700,-20.447,1.465
-0.016,0.007,1.175,23.987,-37.476,3.113
-0.062,-0.045,1.285,32.837,-37.476,2.441
-0.052,-0.012,1.300,21.790,-27.527,3.601
-0.048,-0.040,1.114,2.930,-2.930,1.404
-0.037,-0.028,1.009,-8.118,15.076,0.916
-0.021,-0.003,0.973,-10.071,20.508,2.258
-0.011,-0.005,0.903,-10.986,24.170,1.892
-0.000,-0.004,0.905,-9.155,21.973,1.709
0.004,-0.001,0.897,-2.930,11.169,2.563
-0.001,-0.004,0.871,2.197,2.258,2.502
-0.005,-0.002,0.902,5.005,-4.150,2.625
-0.012,-0.008,0.941,7.019,-6.287,2.563
-0.016,-0.011,0.992,7.202,-5.676,2.441
-0.019,-0.011,1.022,5.981,-4.211,2.197
-0.018,-0.011,1.008,4.700,-2.441,2.136
-0.016,-0.009,0.988,3.357,-1.282,2.380
-0.016,-0.010,0.982,2.930,-0.854,2.380
-0.018,-0.011,1.002,3.174,0.183,2.502
-0.017,-0.011,1.005,2.136,2.563,2.319
-0.012,-0.008,0.985,0.916,4.822,2.197
-0.008,-0.005,0.950,0.549,5.432,2.319
-0.007,-0.005,0.927,1.221,3.906,2.319
-0.007,-0.006,0.925,2.441,1.404,2.380
-0.010,-0.007,0.951,3.662,-0.732,2.319
-0.013,-0.007,0.978,4.150,-1.709,2.197
-0.015,-0.008,0.987,4.150,-1.648,2.197
-0.015,-0.008,0.986,3.601,-1.099,2.319
-0.016,-0.008,0.988,3.418,-0.366,2.380
-0.016,-0.009,0.990,2.991,0.610,2.197
-0.015,-0.009,0.986,2.258,1.770,2.380
-0.013,-0.009,0.973,1.892,2.686,2.380
-0.011,-0.007,0.957,2.075,2.563,2.258
-0.011,-0.007,0.951,2.563,1.709,2.319
-0.011,-0.008,0.958,3.052,0.610,2.319
-0.013,-0.009,0.970,3.357,0.183,2.319
-0.013,-0.009,0.979,3.601,-0.061,2.319
-0.015,-0.010,0.982,3.296,0.061,2.258
-0.014,-0.009,0.979,3.052,0.488,2.380
-0.014,-0.008,0.975,2.686,0.916,2.380
-0.014,-0.009,0.974,2.563,1.221,2.319
-0.012,-0.008,0.973,2.686,1.709,2.258
-0.012,-0.009,0.967,2.686,1.404,2.319
-0.012,-0.008,0.963,2.808,1.099,2.319
-0.012,-0.008,0.966,3.174,0.549,2.319
-0.014,-0.008,0.973,3.296,0.305,2.258
-0.014,-0.008,0.978,3.174,0.427,2.319
-0.015,-0.008,0.980,3.174,0.793,2.380
-0.014,-0.008,0.975,2.930,0.916,2.380
-0.013,-0.008,0.969,2.686,1.404,2.258
-0.012,-0.008,0.968,2.808,1.160,2.197
-0.013,-0.008,0.970,2.747,0.977,2.197
-0.013,-0.008,0.972,2.869,0.854,2.136
-0.013,-0.007,0.973,2.808,0.671,2.258
-0.012,-0.009,0.971,2.747,0.549,2.258
-0.012,-0.009,0.972,2.686,0.610,2.197
-0.013,-0.009,0.974,2.747,0.732,2.380
-0.014,-0.009,0.975,2.930,0.916,2.258
-0.013,-0.008,0.972,2.808,0.977,2.319
-0.012,-0.009,0.969,2.747,0.793,2.258
-0.013,-0.009,0.969,2.808,0.977,2.319
-0.013,-0.009,0.971,2.930,0.793,2.258
-0.013,-0.009,0.973,3.052,0.732,2.258
-0.014,-0.009,0.974,2.869,0.854,2.197
-0.014,-0.008,0.973,2.869,0.854,2.319
-0.013,-0.008,0.972,2.686,0.854,2.380
-0.014,-0.008,0.972,2.747,0.732,2.197
-0.014,-0.008,0.972,2.869,0.732,2.258
-0.014,-0.008,0.972,2.808,0.793,2.197
-0.014,-0.008,0.973,2.869,0.854,2.258
-0.014,-0.007,0.972,2.808,0.610,2.319
-0.012,-0.007,0.971,3.113,0.793,2.258
-0.013,-0.008,0.973,2.869,0.793,2.319
-0.013,-0.008,0.974,2.747,0.732,2.319
-0.012,-0.009,0.974,2.747,0.793,2.258
-0.013,-0.008,0.972,2.563,0.671,2.197
-0.013,-0.008,0.970,2.747,0.854,2.197
-0.013,-0.008,0.972,2.930,0.977,2.441
-0.013,-0.009,0.973,2.930,0.854,2.380
-0.013,-0.009,0.972,2.930,0.732,2.197
-0.013,-0.010,0.972,2.930,0.732,2.136
-0.013,-0.008,0.972,2.686,0.732,2.258
-0.014,-0.008,0.972,2.686,0.732,2.258
-0.013,-0.008,0.972,2.991,0.793,2.319
-0.014,-0.009,0.973,2.869,0.732,2.136
-0.014,-0.009,0.972,2.869,0.732,2.197
-0.013,-0.009,0.973,2.808,0.671,2.258
-0.014,-0.009,0.973,2.930,0.793,2.197
-0.014,-0.009,0.973,2.869,0.793,2.319
-0.013,-0.009,0.974,2.747,0.854,2.380
-0.270,0.337,2.769,-129.761,39.429,9.888
-0.240,-0.131,0.844,-71.167,235.962,-16.235
-0.036,-0.264,-1.063,-42.786,263.123,-26.733
0.269,0.033,0.288,-31.860,65.430,3.418
0.236,0.410,1.044,46.692,-83.923,30.579
0.026,-0.028,0.742,35.034,12.390,13.367
0.104,0.013,0.043,9.216,65.918,-4.822
0.107,-0.020,0.034,2.380,20.508,1.709
0.132,0.029,0.160,-7.202,-20.020,3.662
0.095,0.005,0.029,17.456,-61.096,5.371
0.000,-0.073,-0.087,40.222,-105.042,7.568
-0.086,0.001,0.297,25.085,-142.883,9.949
-0.108,0.199,1.775,24.048,-192.810,9.705
-0.089,0.042,0.678,236.816,-142.761,-0.854
-0.467,-0.367,0.483,148.010,37.720,-19.958
-0.168,-0.202,1.184,-54.016,-52.673,-8.911
0.013,-0.091,1.338,-60.364,-25.330,0.671
0.013,-0.045,0.625,-21.484,4.944,11.597
-0.033,0.065,1.083,-2.014,10.742,2.869
-0.056,0.050,1.147,5.249,13.794,1.953
-0.045,-0.178,0.972,-9.338,39.063,-3.235
-0.009,-0.004,1.242,-28.381,44.189,2.380
0.028,-0.050,0.851,-29.785,44.617,3.784
0.052,0.023,0.588,-6.165,22.461,3.418
0.031,0.020,0.831,5.432,-2.747,3.540
0.001,-0.006,0.812,10.803,-12.268,3.784
0.004,-0.017,0.829,11.902,-8.972,2.319
0.002,-0.005,0.918,6.287,-10.071,1.953
-0.006,-0.003,1.010,9.460,-13.489,1.160
-0.033,-0.028,1.062,13.611,-14.282,0.671
-0.035,-0.020,1.101,11.780,-12.817,1.465
-0.041,-0.026,1.116,8.850,-8.362,2.197
-0.040,-0.034,1.081,4.456,-2.991,2.686
-0.035,-0.023,1.062,-0.427,5.737,2.930
-0.022,-0.020,0.983,-4.700,13.428,2.686
-0.026,-0.020,1.065,-7.202,17.761,2.686
-0.044,-0.036,1.292,-7.690,20.813,3.784
-0.046,-0.060,1.528,-5.127,24.231,7.263
-0.049,0.010,1.719,-4.883,26.001,13.550
-0.033,0.103,1.659,-18.738,53.406,9.827
-0.004,-0.033,1.025,-28.625,102.112,-1.160
0.049,-0.006,0.065,5.493,121.155,-3.235
0.079,-0.033,-0.105,6.592,82.458,-0.488
0.087,-0.000,0.153,-3.601,16.785,4.028
0.103,0.032,0.363,-3.845,-12.756,3.906
0.077,0.013,0.428,2.869,-26.001,2.930
0.057,-0.011,0.398,4.578,-35.278,1.770
0.047,-0.008,0.466,-0.183,-53.284,1.831
0.009,0.007,0.590,-3.113,-74.768,2.197
-0.031,0.016,0.883,2.930,-93.872,1.831
-0.139,-0.256,2.144,41.077,-123.840,4.395
-0.177,-0.013,1.272,105.225,-96.924,10.925
-0.140,-0.228,1.158,27.100,22.339,-13.123
-0.053,-0.036,1.190,-20.630,-29.175,5.249
-0.006,-0.043,0.795,-15.198,8.423,1.404
-0.047,-0.040,0.878,-2.014,12.756,2.319
-0.049,-0.015,1.078,-2.625,12.085,2.991
-0.040,-0.011,1.027,-11.475,26.489,1.709
-0.012,0.001,1.086,-18.494,32.898,1.892
0.017,-0.003,0.980,-17.151,32.104,2.014
0.008,-0.014,0.950,-9.766,19.226,2.380
0.027,0.013,0.900,-1.038,7.385,3.540
0.012,-0.004,0.785,4.883,5.249,3.235
0.019,-0.004,0.749,4.150,2.747,2.563
0.020,-0.002,0.720,2.625,-0.305,2.075
0.013,0.006,0.832,3.540,-7.385,1.892
-0.003,0.001,1.078,11.597,-18.738,1.648
-0.027,-0.012,1.078,18.433,-20.264,1.953
-0.046,-0.026,1.179,16.357,-19.592,1.953
-0.059,-0.044,1.141,10.742,-11.658,2.441
-0.075,-0.041,1.218,2.991,-2.502,3.296
-0.083,-0.072,1.414,-2.441,4.700,5.249
-0.101,-0.073,1.773,-18.921,25.330,10.132
-0.068,0.020,1.794,-22.583,53.467,13.062
-0.046,0.004,1.275,-16.602,92.590,2.991
-0.041,-0.111,0.547,-8.667,121.704,-0.427
0.062,-0.004,0.140,11.780,92.712,6.409
0.133,0.048,0.133,2.747,53.467,8.118
0.161,0.124,0.200,-5.066,25.208,6.958
0.097,0.016,0.334,-1.709,0.793,3.784
0.083,0.001,0.347,5.371,-19.775,2.380
0.067,0.004,0.380,3.418,-36.560,2.136
0.047,-0.008,0.438,-1.526,-57.068,1.892
0.009,0.006,0.551,-1.770,-79.468,2.380
-0.036,0.020,0.973,5.310,-99.548,2.075
-0.177,0.168,3.041,56.641,-138.977,5.432
-0.216,-0.138,0.974,101.440,-66.284,5.981
-0.122,-0.216,1.626,20.569,8.850,-13.000
-0.037,-0.025,1.146,-23.437,-24.719,6.165
-0.011,-0.050,0.717,-16.541,14.771,0.183
-0.039,-0.025,0.902,-2.930,14.465,2.380
-0.044,-0.018,1.064,-3.357,14.465,2.747
-0.030,0.000,1.023,-11.475,28.381,1.343
-0.007,-0.004,1.085,-18.005,31.616,1.587
0.011,-0.000,0.952,-14.587,27.771,2.014
0.010,-0.002,0.925,-6.348,13.428,2.747
0.015,0.014,0.871,2.197,3.662,3.601
0.005,-0.003,0.832,5.920,2.808,3.052
0.012,-0.003,0.771,4.150,2.136,2.380
0.013,0.001,0.750,2.014,-0.488,2.014
0.010,0.001,0.915,3.845,-7.751,1.770
-0.010,-0.010,1.037,12.146,-16.724,1.648
-0.026,-0.016,1.091,16.479,-18.066,2.075
-0.053,-0.036,1.212,14.282,-17.273,2.563
-0.074,-0.053,1.254,10.437,-10.559,3.540
-0.062,-0.009,1.395,0.122,-3.906,5.493
-0.038,0.002,1.511,-16.846,22.034,4.272
-0.014,0.012,1.255,-13.855,53.040,3.052
-0.000,-0.014,0.723,-12.085,81.543,-0.488
0.011,-0.035,0.548,-2.441,66.467,2.380
0.027,-0.039,0.580,6.104,25.146,5.188
0.053,0.001,0.450,1.465,24.597,3.723
0.064,0.032,0.583,-0.427,4.211,5.249
0.062,0.019,0.507,3.479,-6.042,3.601
0.050,0.008,0.534,2.930,-20.325,2.563
0.026,-0.001,0.534,1.282,-35.034,1.831
-0.000,-0.001,0.687,3.357,-51.514,1.648
-0.061,0.003,1.509,18.188,-72.815,1.831
-0.033,0.220,2.388,65.308,-115.173,9.583
-0.096,0.130,1.912,-93.262,83.069,5.005
-0.055,-0.015,0.682,-21.851,186.035,-7.385
0.011,-0.049,-0.145,-14.038,183.655,-4.883
0.192,0.092,-0.187,-0.061,96.191,1.709
0.147,0.041,-0.052,9.949,18.066,5.920
0.099,0.017,0.233,11.719,-19.165,4.761
0.114,0.007,0.355,24.597,-47.607,4.517
0.083,-0.024,0.254,14.465,-32.410,1.709
0.055,0.019,0.268,3.845,-47.913,3.479
0.024,-0.006,0.473,-3.418,-82.520,3.357
0.005,0.036,0.713,-6.897,-98.755,2.991
0.014,0.172,1.560,4.456,-111.389,3.174
-0.015,0.404,1.368,149.536,-177.124,8.789
-0.229,-0.255,0.939,121.826,-28.687,2.991
-0.128,-0.030,1.089,-6.104,-10.010,-3.479
-0.022,-0.035,1.078,-26.184,-12.634,1.892
-0.019,-0.045,0.660,-9.766,4.761,0.916
-0.050,-0.022,0.993,7.263,7.812,1.892
-0.067,-0.010,1.146,8.240,2.075,2.747
-0.069,-0.054,1.278,-8.850,21.729,-0.122
-0.026,0.022,1.193,-29.602,44.250,-0.549
0.023,-0.005,1.012,-34.546,53.223,1.160
0.014,0.005,0.740,-21.179,42.236,2.747
0.020,0.010,0.843,3.357,9.399,4.150
0.007,-0.000,0.775,6.897,7.751,3.296
0.015,-0.000,0.708,4.883,4.456,2.502
