aX,aY,aZ,gX,gY,gZ
0.177,-0.057,0.967,70.679,-62.866,-0.244
0.035,-0.149,1.661,62.378,-77.454,9.949
-0.079,-0.103,1.612,-14.343,-17.151,10.681
0.203,-0.016,1.573,-31.250,61.462,10.559
0.254,0.061,1.695,-2.625,61.157,12.207
0.281,-0.021,1.010,44.495,74.890,3.296
0.198,-0.128,0.495,39.856,104.370,-5.371
0.209,-0.090,0.249,-18.188,77.637,0.122
0.193,-0.068,0.049,-37.048,60.669,0.732
0.206,-0.086,0.019,-58.289,33.203,-4.150
0.248,-0.144,-0.004,-41.687,-12.756,-5.981
0.281,-0.147,0.061,-49.011,-50.781,-2.869
0.271,-0.043,0.699,9.949,-145.203,4.028
0.165,-0.008,3.594,138.794,-315.918,24.353
-0.355,0.193,3.070,-1.648,-198.120,35.217
-0.140,-0.055,0.934,24.536,178.833,2.625
0.087,0.032,0.438,-69.214,193.176,-16.296
0.232,-0.171,0.078,-24.536,70.984,-16.174
0.256,-0.168,0.164,5.554,15.137,-8.484
0.082,-0.086,0.637,37.415,-22.949,-0.061
0.132,-0.189,1.603,99.060,-94.910,6.287
0.054,0.016,2.134,-27.344,-70.190,16.357
0.341,0.043,1.823,-29.785,31.128,15.991
0.208,-0.008,1.405,15.198,75.317,4.822
0.149,-0.123,0.570,51.331,118.835,-1.709
0.198,-0.112,0.389,-12.024,100.037,-3.601
0.201,-0.134,0.143,-47.485,70.923,-5.676
0.207,-0.109,0.048,-51.086,42.053,0.305
0.218,-0.130,0.008,-36.621,-2.808,5.005
0.271,-0.149,0.033,-33.081,-43.701,5.066
-0.314,0.253,3.426,20.081,-255.554,42.664
-0.287,0.069,1.318,25.208,115.051,21.362
0.081,0.004,0.402,-34.973,203.796,-17.151
0.214,-0.144,0.130,-57.800,84.351,-20.508
0.345,-0.138,0.369,10.254,23.132,-12.512
0.202,-0.088,0.704,44.922,-32.715,-4.150
0.133,-0.131,1.190,71.594,-62.744,1.587
0.134,-0.104,1.631,33.630,-53.650,3.296
0.056,-0.105,1.030,13.000,22.644,3.967
-0.085,-0.145,0.626,19.226,51.331,5.493
0.107,-0.232,1.502,-20.203,15.747,9.705
0.352,0.062,1.986,-59.021,-7.874,26.184
0.139,0.133,2.044,2.075,18.738,16.907
0.267,-0.037,1.141,62.866,105.164,-0.549
0.128,-0.098,0.379,36.499,173.523,-9.460
0.184,-0.055,0.037,-37.598,115.417,0.732
0.186,-0.073,-0.031,-17.090,79.285,-2.441
0.246,-0.110,-0.018,-52.490,44.312,-12.268
0.268,-0.165,-0.059,-63.721,9.094,-10.498
0.279,-0.179,-0.049,-56.396,-25.024,-4.639
0.340,-0.196,0.048,-57.007,-76.111,-0.488
0.095,-0.157,0.274,48.645,-213.623,18.494
0.233,0.125,3.925,143.677,-346.863,36.987
-0.457,0.241,3.428,9.705,-209.595,38.025
-0.197,-0.000,0.968,35.034,161.682,9.277
0.092,0.032,0.419,-62.012,220.520,-23.376
0.254,-0.198,0.038,-55.481,81.604,-24.841
0.263,-0.164,0.162,-4.761,22.766,-13.000
0.075,-0.140,0.380,43.335,-15.076,-0.305
0.051,-0.354,1.103,114.746,-85.815,0.610
0.161,-0.044,2.551,-23.560,-110.962,13.672
0.344,0.077,2.228,-43.213,10.742,20.142
0.290,-0.025,1.472,31.677,89.417,8.362
0.142,-0.169,0.513,60.303,158.875,-2.136
0.158,-0.070,0.292,-23.865,121.277,-1.892
0.200,-0.063,0.030,-25.757,82.031,3.113
0.194,-0.077,-0.033,-33.936,44.739,0.793
0.245,-0.111,-0.014,-49.133,12.695,-5.310
0.262,-0.139,-0.033,-47.119,-21.484,-3.723
0.337,-0.174,0.082,-43.396,-75.073,-1.099
0.078,0.055,0.834,45.288,-220.459,15.686
-0.003,0.129,4.000,128.540,-328.491,28.503
-0.599,0.233,2.822,16.418,-112.671,33.875
-0.104,-0.042,0.621,27.832,200.684,2.747
0.146,-0.003,0.350,-84.900,167.053,-22.156
0.273,-0.164,0.140,-26.611,64.941,-21.606
0.280,-0.135,0.356,5.737,10.925,-10.986
0.018,-0.129,0.687,87.158,-43.762,-2.747
0.034,-0.216,1.633,67.627,-82.214,5.554
0.067,0.067,2.221,-56.274,-46.387,20.630
0.354,0.024,2.030,-16.968,31.372,13.428
0.250,-0.040,1.375,36.438,93.567,-0.427
0.175,-0.147,0.475,59.998,153.992,-4.883
0.202,-0.082,0.266,-31.799,115.051,-4.333
0.208,-0.102,0.026,-37.354,84.045,-5.615
0.254,-0.111,0.005,-45.410,46.570,-7.019
0.270,-0.158,-0.039,-29.846,1.770,-5.615
0.191,-0.152,-0.033,-45.471,-28.381,-2.686
0.309,-0.159,0.074,-59.998,-68.420,0.305
0.053,-0.011,0.662,44.983,-203.918,15.503
-0.050,0.136,4.000,144.287,-340.637,30.762
-0.466,0.189,2.902,8.362,-138.855,31.616
-0.080,-0.074,0.682,23.132,198.792,-1.160
0.138,0.005,0.367,-83.435,177.917,-19.348
0.245,-0.158,0.112,-25.696,69.336,-17.151
0.306,-0.192,0.123,-1.099,12.146,-9.705
0.117,-0.100,0.646,40.894,-36.377,-0.916
0.054,-0.218,1.498,113.647,-101.440,6.775
-0.020,-0.058,1.980,-11.963,-65.063,16.296
0.213,0.023,1.781,-38.452,30.334,12.695
0.312,0.049,1.674,0.366,65.002,8.667
0.260,-0.071,1.016,47.119,92.651,-4.333
0.197,-0.144,0.472,39.368,120.544,-7.996
0.225,-0.110,0.241,-31.982,84.839,-3.296
0.204,-0.081,0.034,-43.274,66.650,-0.793
0.221,-0.098,0.019,-52.979,31.067,-3.967
0.254,-0.160,-0.029,-32.654,-17.578,-5.859
0.274,-0.126,0.074,-57.251,-51.575,-0.793
0.274,-0.001,0.708,3.906,-138.306,6.470
0.257,-0.113,3.020,153.442,-306.458,25.452
-0.359,0.229,3.361,10.132,-227.600,31.433
-0.142,-0.051,1.177,24.536,150.208,2.136
0.096,0.024,0.458,-65.918,214.233,-21.545
0.236,-0.174,0.058,-43.701,79.712,-15.991
0.258,-0.163,0.152,8.057,18.372,-8.911
0.151,-0.052,0.611,20.874,-18.738,-0.549
0.160,-0.237,1.214,103.088,-92.896,6.836
0.099,-0.132,1.874,23.865,-80.261,5.615
0.222,-0.090,1.343,-14.893,21.667,6.165
0.189,-0.120,0.712,0.977,77.087,6.897
0.242,-0.087,0.609,-12.207,40.405,4.211
0.228,-0.023,0.598,-15.320,12.878,5.981
0.180,-0.023,0.770,10.254,-35.583,-0.366
0.105,-0.004,1.009,18.066,-56.396,-3.174
0.082,-0.229,1.436,18.066,-66.467,-5.005
-0.012,-0.071,1.385,-8.789,-25.452,2.991
0.132,-0.070,0.865,5.066,21.423,4.456
0.153,-0.052,0.833,8.606,20.264,2.014
0.135,-0.074,0.957,9.583,10.315,3.113
0.126,-0.075,1.028,12.085,7.080,3.113
0.131,-0.068,0.996,12.756,14.404,3.723
0.165,-0.088,0.915,13.977,19.104,2.441
0.165,-0.019,0.879,9.949,17.029,3.357
-0.043,-0.062,0.971,5.249,11.597,5.310
0.159,-0.183,0.971,-1.892,12.573,7.202
0.278,-0.126,1.323,-28.687,15.930,7.324
0.173,0.008,1.513,-19.226,13.672,6.470
0.173,-0.004,1.088,24.658,30.090,8.057
0.230,-0.139,0.420,11.353,79.834,-2.747
0.240,-0.140,0.236,-74.219,64.575,-5.188
0.255,-0.139,0.134,-27.161,25.024,1.099
0.345,-0.122,0.269,-31.372,-15.625,4.028
0.278,-0.044,0.668,-4.028,-89.111,5.859
0.179,-0.132,1.234,90.759,-182.129,17.151
-0.231,0.109,2.847,20.996,-185.669,22.522
-0.256,0.093,1.560,10.193,19.836,22.339
-0.031,-0.019,0.471,1.770,152.344,-8.240
0.223,-0.096,0.437,-38.635,62.439,-15.198
0.243,-0.120,0.660,32.227,6.409,-12.939
0.293,0.075,2.083,-43.579,-4.761,17.700
0.122,0.084,1.850,17.578,57.922,7.446
0.270,-0.087,0.911,76.843,134.216,-0.610
0.157,-0.071,0.304,14.832,172.791,-6.592
0.178,-0.057,0.015,-36.804,113.525,2.014
